Entity,Year,Aviation and shipping,Aviation and shipping (per capita),Buildings,Buildings (per capita),Electricity and heat,Electricity and heat (per capita),Energy,Energy (per capita),Fugitive emissions,Fugitive emissions (per capita),Industry,Industry (per capita),Land-use change and forestry,Land-use change and forestry (per capita),Manufacturing and construction,Manufacturing and construction (per capita),Other fuel combustion,Other fuel combustion (per capita),Total excluding LUCF,Total excluding LUCF (per capita),Total including LUCF,Total including LUCF (per capita),Transport,Transport (per capita)
Bahamas,2005,0.75,2.3087721026449293,0.07,0.21548539624686,1.41,4.340491552972467,2.02,6.2182928631236765,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.7080234448111117,0.0,0.0,2.02,6.2182928631236765,2.02,6.2182928631236765,0.32,0.9850760971285032
Bahamas,2006,0.81,2.446893351700138,0.07,0.2114599192827279,1.48,4.47086686483482,2.02,6.102129099301578,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3020855989753256,0.0,0.0,2.02,6.102129099301578,2.02,6.102129099301578,0.36,1.0875081563111724
Bahamas,2007,0.86,2.549001591644017,0.07,0.2074768737384665,1.53,4.534851668855054,2.07,6.135387551980366,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.296395533912095,0.0,0.0,2.07,6.135387551980366,2.07,6.135387551980366,0.37,1.0966634754747515
Bahamas,2008,1.13,3.287942271880819,0.06,0.1745810055865921,1.63,4.74278398510242,2.11,6.139432029795159,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1163873370577281,0.0,0.0,2.11,6.139432029795159,2.11,6.139432029795159,0.38,1.1056797020484173
Bahamas,2009,1.66,4.748283752860411,0.12,0.3432494279176201,4.26,12.185354691075514,6.02,17.219679633867276,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2860411899313501,0.0,0.0,6.02,17.219679633867276,6.02,17.219679633867276,1.54,4.4050343249427915
Bahamas,2010,0.75,2.1130570018256813,0.11,0.3099150269344333,1.33,3.747154416570875,2.08,5.860211418396556,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.3662632136497847,0.05,0.1408704667883787,2.08,5.860211418396556,2.08,5.860211418396556,0.46,1.2960082944530844
Bahamas,2011,0.71,1.974509362233476,0.24,0.6674397844169496,1.41,3.921208733449579,2.42,6.730017826204242,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.528389829330085,0.03,0.0834299730521187,2.42,6.730017826204242,2.42,6.730017826204242,0.55,1.5295495059555098
Bahamas,2012,1.15,3.16298156394311,0.61,1.677755438265476,1.76,4.840737002208586,3.64,10.011524254567757,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.182680063039598,0.06,0.1650251250752927,3.64,10.011524254567757,3.64,10.011524254567757,0.78,2.1453266259788055
Bahamas,2013,0.66,1.797571644124392,0.82,2.2333465881545473,1.13,3.077660542212974,3.11,8.470375474586149,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.1439092280791583,0.05,0.1361796700094236,3.11,8.470375474586149,3.11,8.470375474586149,0.7,1.9065153801319303
Bahamas,2014,0.65,1.7537942664418211,0.46,1.2411467116357506,1.22,3.2917369308600337,2.62,7.0691399662731875,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.836424957841484,0.05,0.1349072512647555,2.62,7.0691399662731875,2.62,7.0691399662731875,0.59,1.5919055649241147
Bahamas,2015,0.5,1.3361838588989845,0.4,1.0689470871191875,1.27,3.393907001603421,2.37,6.333511491181187,,,0.0,0.0,0.0,0.0,0.25,0.6680919294494923,0.01,0.0267236771779796,2.37,6.333511491181187,2.37,6.333511491181187,0.44,1.1758417958311065
Bahamas,2016,0.21,0.5556687473374207,0.35,0.9261145788957008,1.24,3.281091650944769,2.19,5.7948312222331,,,0.0,0.0,0.0,0.0,0.21,0.5556687473374207,0.01,0.0264604165398771,2.19,5.7948312222331,2.19,5.7948312222331,0.37,0.9790354119754552
Bahamas,2017,0.37,0.9692232330667532,0.25,0.6548805628829414,1.21,3.1696219243534363,2.14,5.605777618277979,,,0.0,0.0,0.0,0.0,0.18,0.4715140052757178,0.02,0.0523904450306353,2.15,5.631972840793296,2.15,5.631972840793296,0.48,1.2573706807352474
Bahamas,2018,0.39,1.0113189933486328,0.27,0.7001439184721304,1.27,3.2932695424429834,2.26,5.860463910174127,,,0.0,0.0,0.0,0.0,0.19,0.4926938685544621,0.02,0.051862512479417,2.26,5.860463910174127,2.26,5.860463910174127,0.51,1.3224940682251352
Bahrain,1990,1.69,3.4077596097812783,0.13,0.2621353545985598,9.52,19.196373659833,10.68,21.535427593173996,0.0,0.0,0.06,0.1209855482762583,0.0,0.0,0.03,0.0604927741381291,0.0,0.0,10.74,21.656413141450255,10.74,21.656413141450255,1.0,2.016425804604306
Bahrain,1991,1.32,2.589443701178197,0.14,0.2746379683067784,9.11,17.871084937676798,10.29,20.185890670548215,0.0,0.0,0.06,0.1177019864171907,0.0,0.0,0.03,0.0588509932085953,0.0,0.0,10.35,20.303592656965407,10.34,20.28397565922921,1.01,1.981316771356045
Bahrain,1992,1.23,2.3514477653599246,0.15,0.2867619226048688,10.88,20.79979811960649,12.18,23.285068115515347,0.0,0.0,0.09,0.1720571535629213,0.0,0.0,0.03,0.0573523845209737,0.0,0.0,12.27,23.45712526907827,12.27,23.45712526907827,1.13,2.1602731502900117
Bahrain,1993,1.22,2.275219502733993,0.15,0.2797401027951631,11.64,21.707831976904657,12.98,24.20684356187478,0.0,0.0,0.09,0.1678440616770978,0.0,0.0,0.03,0.0559480205590326,0.0,0.0,13.07,24.37468762355188,13.07,24.37468762355188,1.17,2.181972801802272
Bahrain,1994,1.35,2.456376571626121,0.16,0.2911261121927255,11.91,21.670699976346004,13.28,24.163467311996214,0.0,0.0,0.09,0.163758438108408,0.0,0.0,0.03,0.054586146036136,0.0,0.0,13.37,24.32722575010462,13.37,24.32722575010462,1.19,2.1652504594333957
Bahrain,1995,1.42,2.519079365192,0.16,0.283839928472338,12.02,21.32347462648439,13.46,23.87803398273544,0.0,0.0,0.08,0.141919964236169,0.0,0.0,0.05,0.0886999776476056,0.0,0.0,13.54,24.019953946971604,13.54,24.019953946971604,1.24,2.1997594456606193
Bahrain,1996,1.34,2.3156908794613775,0.18,0.3110629539574984,12.6,21.77440677702489,14.09,24.349316784784182,0.0,0.0,0.08,0.1382502017588882,0.0,0.0,0.05,0.0864063760993051,0.0,0.0,14.17,24.487566986543072,14.17,24.487566986543072,1.26,2.177440677702489
Bahrain,1997,1.02,1.7144960642230056,0.25,0.42021962358407,12.71,21.36396566301412,14.35,24.120606393725616,0.0,0.0,0.07,0.1176614946035396,0.0,0.0,0.07,0.1176614946035396,0.0,0.0,14.42,24.238267888329155,14.41,24.221459103385794,1.33,2.2355683974672527
Bahrain,1998,1.36,2.216077315026797,0.32,0.5214299564768934,13.63,22.209657208687677,15.42,25.126406027730297,0.0,0.0,0.09,0.1466521752591262,0.0,0.0,0.08,0.1303574891192233,0.0,0.0,15.51,25.27305820298942,15.51,25.27305820298942,1.4,2.281256059586408
Bahrain,1999,1.32,2.0737110000942596,0.17,0.2670688409212304,13.7,21.52260659188739,15.4,24.193295001099695,0.0,0.0,0.06,0.0942595909133754,0.0,0.0,0.08,0.1256794545511672,0.0,0.0,15.45,24.271844660194173,15.45,24.271844660194173,1.45,2.277940113739906
Bahrain,2000,1.38,2.0764057116203487,0.18,0.2708355276026541,14.05,21.140217571207177,15.84,23.83352642903357,0.0,0.0,0.03,0.0451392546004423,0.0,0.0,0.08,0.1203713456011796,0.0,0.0,15.88,23.89371210183416,15.88,23.89371210183416,1.54,2.317148402822708
Bahrain,2001,1.45,2.078704035553007,0.19,0.2723819081069457,14.44,20.701025016127875,16.35,23.439179987097702,0.0,0.0,0.03,0.0430076697010966,0.0,0.0,0.13,0.1863665687047523,0.0,0.0,16.39,23.49652354669916,16.39,23.49652354669916,1.6,2.2937423840584907
Bahrain,2002,1.57,2.1356476317436135,0.19,0.2584541719944501,15.08,20.51309954566477,17.2,23.396903991076528,0.0,0.0,0.02,0.0272057023152052,0.0,0.0,0.13,0.1768370650488342,0.0,0.0,17.22,23.424109693391735,17.22,23.424109693391735,1.79,2.4349103572108715
Bahrain,2003,1.73,2.2216286464245907,0.21,0.2696774657509618,15.63,20.07170852232159,17.91,22.99963529333203,0.0,0.0,0.05,0.0642089204168956,0.0,0.0,0.12,0.1541014090005496,0.0,0.0,17.96,23.06384421374893,17.95,23.051002429665548,1.95,2.5041478962589316
Bahrain,2004,1.88,2.2654805831443423,0.22,0.265109429942423,15.3,18.43715580963215,17.79,21.437712539435022,0.0,0.0,0.14,0.168706000872451,0.0,0.0,0.14,0.168706000872451,0.0,0.0,17.93,21.60641854030748,17.93,21.60641854030748,2.13,2.566741298988005
Bahrain,2005,1.98,2.2268283329040877,0.23,0.2586719780646163,17.66,19.861509272265753,20.57,23.134272125170245,0.0,0.0,0.14,0.1574525083871577,0.0,0.0,0.17,0.1911923316129772,0.0,0.0,20.7,23.280478025815466,20.7,23.280478025815466,2.5,2.811651935484959
Bahrain,2006,2.12,2.2119669498749506,0.19,0.1982423209793588,19.36,20.19984912715993,22.36,23.32999103736033,0.0,0.0,0.14,0.1460732891426854,0.0,0.0,0.19,0.1982423209793588,0.0,0.0,22.5,23.476064326503018,22.49,23.46563052013568,2.61,2.72322346187435
Bahrain,2007,2.12,2.0464821743680037,0.2,0.1930643560724532,19.62,18.939613330707655,22.87,22.076909116885023,0.0,0.0,0.14,0.1351450492507172,0.0,0.0,0.21,0.2027175738760758,0.0,0.0,23.01,22.212054166135744,23.01,22.212054166135744,2.85,2.751167074032458
Bahrain,2008,2.37,2.1262375016260786,0.22,0.1973722575349102,21.05,18.884936459590275,24.62,22.087749911406775,0.0,0.0,0.16,0.1435434600253892,0.0,0.0,0.24,0.2153151900380838,0.0,0.0,24.77,22.22232190518057,24.77,22.22232190518057,3.11,2.790126004243503
Bahrain,2009,2.36,1.991435141235787,0.23,0.1940805434255216,20.9,17.636014598232176,24.48,20.656920448072903,0.0,0.0,0.25,0.2109571124190452,0.0,0.0,0.3,0.2531485349028542,0.0,0.0,24.73,20.86787756049195,24.73,20.86787756049195,3.06,2.5821150560091133
Bahrain,2010,2.22,1.789075998658999,0.22,0.1772958196869278,21.46,17.294401320370323,25.55,20.590491786368208,0.0,0.0,0.43,0.3465327384789953,0.0,0.0,0.72,0.5802408644299455,0.0,0.0,25.98,20.937024524847203,25.98,20.937024524847203,3.15,2.538553781881012
Bahrain,2011,2.09,1.635172002099905,0.23,0.1799471581258268,21.6,16.899385284860266,25.57,20.005429709901712,0.0,0.0,0.46,0.3598943162516537,0.0,0.0,0.79,0.6180793692147968,0.0,0.0,26.03,20.365324026153363,26.03,20.365324026153363,2.96,2.3158416871845544
Bahrain,2012,2.01,1.5462228314801736,0.23,0.176930970766388,22.25,17.11614825892232,26.1,20.0778188565336,0.0,0.0,0.47,0.3615545924356625,0.0,0.0,0.43,0.3307839888241167,0.0,0.0,26.57,20.43937344896926,26.57,20.43937344896926,3.18,2.446262987117887
Bahrain,2013,1.52,1.1558680454955748,0.25,0.1901098759038774,22.98,17.47489979308441,28.29,21.512833557282768,0.0,0.0,0.47,0.3574065666992895,0.0,0.0,1.76,1.338373526363297,0.0,0.0,28.76,21.870240123982057,28.76,21.870240123982057,3.3,2.5094503619311817
Bahrain,2014,1.5,1.122693146257727,0.25,0.1871155243762878,23.89,17.880759509398064,29.7,22.229324295902995,0.0,0.0,0.52,0.3892002907026787,0.0,0.0,2.16,1.6166781306111269,0.0,0.0,30.22,22.61852458660567,30.22,22.61852458660567,3.4,2.5447711315175146
Bahrain,2015,1.62,1.1808845408363724,0.27,0.1968140901393954,24.16,17.611216362102937,30.07,21.919258112931924,,,0.52,0.3790493587869837,0.0,0.0,2.09,1.5234868458938384,0.0,0.0,30.6,22.305596882464815,30.59,22.298307471718907,3.54,2.580451404049851
Bahrain,2016,1.6,1.1221825328080584,0.26,0.1823546615813094,23.64,16.580246922239066,29.64,20.788431420269283,,,0.56,0.3927638864828204,0.0,0.0,2.12,1.4868918559706774,0.0,0.0,30.2,21.1811953067521,30.2,21.1811953067521,3.63,2.5459516213082822
Bahrain,2017,1.65,1.1043607524913377,0.27,0.1807135776804007,23.87,15.97641888604135,29.81,19.952117595010165,,,0.56,0.3748133463000903,0.0,0.0,1.95,1.3051536165806714,0.0,0.0,30.38,20.3336240367799,30.38,20.3336240367799,3.74,2.5032177056470317
Bahrain,2018,1.77,1.1277908043633398,0.27,0.1720358854113569,23.9,15.228361708634926,30.19,19.23616066877358,,,0.56,0.3568151697420736,0.0,0.0,2.17,1.3826587827505352,0.0,0.0,30.75,19.59297583851565,30.75,19.59297583851565,3.85,2.453104291976756
Bangladesh,1990,0.34,0.003295469136056,2.22,0.0215174749471893,4.45,0.0431318754572039,11.43,0.1107859183091777,0.0,0.0,0.1,0.0009692556282517,22.61,0.219148697547726,2.31,0.0223898050126159,0.78,0.0075601939003638,11.52,0.1116582483746043,34.13,0.3308069459223304,1.67,0.0161865689918046
Bangladesh,1991,0.32,0.003030328139556,1.94,0.0183713643460587,4.6,0.0435609670061186,10.75,0.101800085938212,0.0,0.0,0.08,0.000757582034889,22.61,0.2141116226105093,1.51,0.0142993609085302,0.86,0.0081440068750569,10.83,0.1025576679731011,33.44,0.3166692905836104,1.83,0.0173296890480863
Bangladesh,1992,0.28,0.0025929837489929,1.95,0.0180582796804866,5.2,0.0481554124812976,11.75,0.1088127108952398,0.0,0.0,0.08,0.0007408524997122,22.61,0.2093834377311806,1.5,0.013890984369605,1.0,0.0092606562464033,11.82,0.109460956832488,34.43,0.3188443945636688,2.11,0.0195399846799111
Bangladesh,1993,0.33,0.0029904674500259,2.08,0.0188490069577393,5.79,0.0524691107140918,12.5,0.1132752821979529,0.0,0.0,0.07,0.0006343415803085,22.61,0.2048923304396573,1.47,0.0133211731864792,0.99,0.0089714023500778,12.57,0.1139096237782615,35.18,0.3188019542179189,2.17,0.0196645889895646
Bangladesh,1994,0.37,0.0032819549495091,2.28,0.0202239386077861,6.1,0.0541079059243402,13.47,0.1194809004591579,0.0,0.0,0.07,0.000620910395853,22.61,0.2005540578605464,1.9,0.0168532821731551,0.99,0.008781447027065,13.54,0.120101810855011,36.15,0.3206558687155574,2.21,0.0196030282119331
Bangladesh,1995,0.42,0.0036467851379231,2.6,0.0225753365680954,6.72,0.0583485622067697,16.49,0.1431797307722667,0.0,0.0,0.07,0.0006077975229871,22.65,0.1966659127951389,3.32,0.0288269682331064,1.17,0.0101589014556429,16.55,0.1437007000776843,39.2,0.3403666128728234,2.67,0.0231831340910826
Bangladesh,1996,0.43,0.0036549108950998,2.76,0.0234594280708733,6.72,0.057118607476909,16.67,0.1416915456309633,0.0,0.0,0.15,0.0012749689168952,22.64,0.1924353085233958,2.96,0.0251593866267337,1.29,0.0109647326852994,16.82,0.1429665145478585,39.47,0.3354868209990475,2.94,0.0249893907711476
Bangladesh,1997,0.47,0.0039114328110175,3.24,0.0269639198036101,7.17,0.0596701558616927,18.74,0.1559579805924857,0.0,0.0,0.23,0.0019141054181575,22.63,0.1883313287517583,3.63,0.0302095768170076,1.38,0.011484632508945,18.97,0.1578720860106432,41.6,0.3462034147624016,3.32,0.0276296956012301
Bangladesh,1998,0.57,0.0046461273819125,3.48,0.0283658303316769,7.81,0.0636600962328726,18.98,0.1547078907170195,0.0,0.0,0.27,0.0022007971809059,22.52,0.1835627870888978,2.86,0.0233121479162632,1.43,0.0116560739581316,19.25,0.1569086878979255,41.77,0.3404714749868234,3.4,0.0277137422780751
Bangladesh,1999,0.6,0.004792728280943,3.37,0.0269191571779633,8.8,0.0702933481204976,19.68,0.1572014876149311,0.0,0.0,0.43,0.0034347886013424,22.35,0.1785291284651275,2.85,0.0227654593344793,1.56,0.0124610935304518,20.11,0.1606362762162736,42.46,0.3391654046814012,3.1,0.0247624294515389
Bangladesh,2000,0.52,0.0040733879751174,3.52,0.0275737032161795,9.01,0.0705792801073231,20.95,0.1641105347667502,0.0,0.0,0.7,0.0054834068895811,22.22,0.1740590015521331,4.01,0.0314120880388863,1.38,0.0108101450108885,21.65,0.1695939416563313,43.87,0.3436529432084645,3.03,0.0237353183934727
Bangladesh,2001,0.77,0.0059190379082015,3.89,0.0299026720297454,10.73,0.0824821776038995,24.84,0.1909466255061382,0.0,0.0,0.94,0.0072258384853369,22.66,0.1741888298699313,4.57,0.0351298743382871,1.86,0.014297935726305,25.78,0.1981724639914752,48.44,0.3723612938614065,3.79,0.0291339658079011
Bangladesh,2002,0.8,0.0060387349976404,4.31,0.0325336847997876,11.52,0.0869577839660217,26.55,0.2004105177341908,0.0,0.0,0.88,0.0066426084974044,22.6,0.1705942636833413,4.95,0.0373646727978999,1.92,0.0144929639943369,27.43,0.2070531262315952,50.03,0.3776473899149367,3.86,0.0291368963636149
Bangladesh,2003,0.89,0.006602785434742,4.9,0.0363524141912762,11.59,0.0859845878524268,27.8,0.2062443090851998,0.0,0.0,0.83,0.0061576538323998,22.58,0.167517859681432,5.5,0.0408037302146978,1.88,0.0139474568733876,28.63,0.2124019629175996,51.21,0.3799198225990317,3.93,0.0291561199534113
Bangladesh,2004,0.9,0.0065699938787367,5.26,0.0383979642246167,13.65,0.09964490716084,29.74,0.217101797726255,0.0,0.0,0.79,0.0057669946268911,22.46,0.1639578472404737,4.12,0.0300759719782169,2.17,0.015840985240954,30.53,0.2228687923531461,52.99,0.3868266395936199,4.54,0.0331419691216273
Bangladesh,2005,0.99,0.0071204833614262,4.98,0.0358181890302049,14.78,0.1063037819008892,31.96,0.2298693416476604,0.0,0.0,0.75,0.005394305576838,22.45,0.1614695469333534,4.7,0.0338043149481853,2.45,0.017621398217671,32.71,0.2352636472244985,55.17,0.3968051182322098,5.06,0.0363935816250676
Bangladesh,2006,0.96,0.0068123200296812,5.13,0.0364033351586093,17.01,0.1207057955259151,35.2,0.2497850677549802,0.0,0.0,0.7,0.0049673166883092,22.46,0.1593799040277516,5.3,0.0376096834971987,2.48,0.0175984934100099,35.9,0.2547523844432894,58.36,0.414132288471041,5.28,0.037467760163247
Bangladesh,2007,0.93,0.0065189788046339,5.36,0.037571748809503,18.08,0.1267345556857863,37.31,0.2615302141945071,0.0,0.0,0.68,0.0047665651474742,22.49,0.1576471325980827,6.0,0.0420579277718317,2.48,0.0173839434790237,37.99,0.2662967793419815,60.48,0.4239439119400641,5.39,0.0377820384483621
Bangladesh,2008,1.1,0.0076227876556632,5.55,0.0384604286263007,19.77,0.137002283593147,40.88,0.2832905085122838,0.0,0.0,0.7,0.0048508648717856,22.48,0.1557820604539173,7.02,0.0486472448570506,2.52,0.0174631135384284,41.58,0.2881413733840695,64.06,0.4439234338379868,6.02,0.0417174378973568
Bangladesh,2009,1.04,0.00712695878723,5.65,0.038718574180625,21.4,0.1466508827372346,44.05,0.3018678217091207,0.0,0.0,0.7,0.0047969914914048,22.49,0.1541204837738507,8.17,0.0559877435496825,2.48,0.0169950555695486,44.75,0.3066648132005256,67.24,0.4607852969743763,6.35,0.0435155656720298
Bangladesh,2010,1.16,0.0078603868978653,6.31,0.0427577942461466,24.25,0.1643227433389946,49.9,0.3381321605202405,0.0,0.0,0.68,0.0046078130090934,22.51,0.1525321629921966,9.21,0.0624087614908099,2.78,0.0188378237724703,50.58,0.342739973529334,73.09,0.4952721365215307,7.36,0.049872799627835
Bangladesh,2011,1.33,0.0089098417401754,6.69,0.0448171738659952,25.72,0.1723016011709113,53.73,0.3599442080448314,0.0,0.0,0.7,0.004689390389566,22.02,0.1475148233974909,9.26,0.0620339357248304,3.49,0.0233799606565505,54.42,0.3645666071431179,76.45,0.5121484218318885,8.57,0.0574115366265439
Bangladesh,2012,1.27,0.0084102767144609,6.67,0.0441705084137434,28.24,0.1870127672569888,57.32,0.379588237222755,0.0,0.0,0.68,0.0045031402880578,22.02,0.1458222781515189,10.27,0.0680106628799318,3.49,0.0231117053019437,57.99,0.3840251548595178,80.01,0.5298474330110368,8.66,0.057348816021442
Bangladesh,2013,1.31,0.0085754640145937,6.57,0.0430082431876955,31.07,0.2033890587278084,59.84,0.3917219592620553,0.0,0.0,0.74,0.004844155244885,21.97,0.1438190415271951,10.82,0.0708294050671029,3.2,0.0209476983562596,60.58,0.3965661145069403,82.55,0.5403851560341354,8.18,0.0535475539231887
Bangladesh,2014,1.34,0.008672163329712,7.15,0.0462731103040606,32.89,0.2128563073986788,63.05,0.4080446999539889,0.0,0.0,0.75,0.0048538227591671,21.9,0.1417316245676821,10.94,0.0708010946470521,3.22,0.0208390790460245,63.8,0.4128985227131562,85.7,0.5546301472808384,8.85,0.0572751085581729
Bangladesh,2015,1.4,0.0089596394927776,7.92,0.0506859605591421,33.61,0.2150953452516122,70.9,0.4537417428842399,,,0.8,0.0051197939958729,21.89,0.1400903632120735,17.21,0.1101395683362167,2.9,0.0185592532350394,71.69,0.4587975394551644,93.58,0.598887902667238,9.26,0.0592616155022293
Bangladesh,2016,1.44,0.0091152422415821,9.04,0.0572234651832656,36.26,0.2295268636665058,72.94,0.461712339653473,,,0.8,0.0050640234675456,21.75,0.1376781380238969,14.76,0.0934312329762169,3.08,0.0194964903500506,73.74,0.4667763631210186,95.49,0.6044545011449155,9.81,0.0620975877707783
Bangladesh,2017,1.55,0.0097065842973855,9.62,0.0602434457682896,37.05,0.2320186762697641,77.92,0.4879593860982463,,,0.8,0.0050098499599409,21.75,0.1362052957858939,17.35,0.1086511210062188,2.95,0.0184738217272821,78.71,0.4929066129336878,100.46,0.6291119087195819,10.94,0.0685096982021921
Bangladesh,2018,1.68,0.0104104239624709,9.82,0.0608514067330148,38.87,0.2408649877507419,81.97,0.5079419358355626,,,0.8,0.0049573447440337,21.74,0.1347158434191183,17.72,0.1098051860803485,3.56,0.0220601841109503,82.76,0.5128373137702961,104.5,0.6475531571894143,12.01,0.0744221379698073
Barbados,1990,0.35,1.3413404973690564,0.06,0.2299440852632668,0.46,1.7629046536850457,0.88,3.372513250527913,0.0,0.0,0.1,0.3832401421054447,0.0,0.0,0.09,0.3449161278949002,0.01,0.0383240142105444,0.98,3.7557533926333577,0.98,3.7557533926333577,0.27,1.034748383684701
Barbados,1991,0.35,1.3363267051528758,0.06,0.2290845780262072,0.47,1.79449586120529,0.88,3.359907144384373,0.0,0.0,0.1,0.3818076300436788,0.0,0.0,0.08,0.305446104034943,0.0,0.0,0.98,3.741714774428052,0.98,3.741714774428052,0.27,1.0308806011179328
Barbados,1992,0.39,1.4835102133972384,0.08,0.3043097873635361,0.6,2.2823234052265207,1.09,4.14622085282818,0.0,0.0,0.09,0.342348510783978,0.0,0.0,0.05,0.19019361710221,0.0,0.0,1.18,4.488569363612157,1.18,4.488569363612157,0.36,1.3693940431359122
Barbados,1993,0.31,1.174825386839682,0.07,0.2652831518670249,0.54,2.046470028688478,0.96,3.6381689398906274,0.0,0.0,0.03,0.1136927793715821,0.0,0.0,0.04,0.1515903724954428,0.0,0.0,0.99,3.7518617192622097,0.99,3.7518617192622097,0.31,1.174825386839682
